"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2002","2002",10.06821,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2003","2003",10.66082,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2004","2004",9.94153,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2005","2005",10.00141,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2006","2006",9.86177,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2007","2007",9.6054,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2008","2008",9.95904,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2009","2009",9.92822,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2010","2010",9.4065,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2011","2011",9.75054,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2012","2012",10.099,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2013","2013",10.48771,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2014","2014",10.41058,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2015","2015",10.43623,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40044","Low income countries","2016","2016",11.16161,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2001","2001",1.29889,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2002","2002",1.26058,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2003","2003",1.22009,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2004","2004",1.20735,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2005","2005",1.21041,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2006","2006",1.2135,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2007","2007",1.17379,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2008","2008",1.21901,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2009","2009",1.1826,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2010","2010",0.94531,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2011","2011",1.04145,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2012","2012",1.15556,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2013","2013",1.19819,,
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2014","2014",1.22843,,
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2015","2015",1.25329,,
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40530","Central and Eastern Europe","2016","2016",1.21354,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","1999","1999",12.65746,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2000","2000",12.66928,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2001","2001",12.68775,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2002","2002",12.54474,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2003","2003",11.92949,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2004","2004",11.63806,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2005","2005",11.36896,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2006","2006",11.10866,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2007","2007",10.545,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2008","2008",10.09432,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2009","2009",9.89545,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2010","2010",9.25538,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2011","2011",9.25793,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2012","2012",9.2393,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2013","2013",9.06781,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2014","2014",8.82123,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2015","2015",8.61914,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40520","Latin America and the Caribbean","2016","2016",8.60234,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2001","2001",5.79502,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2002","2002",5.67274,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2003","2003",5.23585,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2004","2004",5.42442,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2005","2005",5.32238,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2006","2006",5.37563,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2007","2007",5.33957,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2008","2008",5.25831,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2009","2009",4.34303,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2010","2010",3.89104,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2011","2011",3.34186,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2012","2012",2.64469,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2013","2013",1.8065,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2014","2014",1.14207,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2015","2015",0.92103,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40535","South and West Asia","2016","2016",0.81838,,
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","1999","1999",20.99404,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2000","2000",21.04588,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2001","2001",21.01669,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2002","2002",20.76888,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2003","2003",19.73098,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2004","2004",19.34556,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2005","2005",18.67647,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2006","2006",18.01492,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2007","2007",17.02812,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2008","2008",16.36463,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2009","2009",15.59205,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2010","2010",14.16323,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2011","2011",14.04496,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2012","2012",13.86793,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2013","2013",13.9959,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2014","2014",13.65699,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2015","2015",13.38174,"‡","UIS Estimation"
"REPP_2_GPV_M","Percentage of repeaters in lower secondary general education, all grades, male (%)","40520","Latin America and the Caribbean","2016","2016",13.31995,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2001","2001",3.1123,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2002","2002",3.049,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2003","2003",2.98463,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2004","2004",3.04797,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2005","2005",3.14284,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2006","2006",3.2531,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2007","2007",3.16181,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2008","2008",3.24497,,
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2009","2009",3.10866,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2010","2010",3.12079,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2011","2011",3.07315,,
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2012","2012",2.93906,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2013","2013",2.76597,"‡","UIS Estimation"
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2014","2014",2.66131,,
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2015","2015",2.48898,,
"REPP_2_GPV_F","Percentage of repeaters in lower secondary general education, all grades, female (%)","40510","World","2016","2016",2.4769,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","1999","1999",5.41614,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2000","2000",5.36864,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2001","2001",5.06439,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2003","2003",4.39064,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2004","2004",4.44854,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2005","2005",4.49991,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2006","2006",4.67404,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2007","2007",4.35999,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2008","2008",4.5789,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2009","2009",4.34385,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2010","2010",4.34594,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2011","2011",4.28664,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2012","2012",4.27409,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2013","2013",4.36259,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2014","2014",4.41337,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2015","2015",4.2974,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40043","Upper middle income countries","2016","2016",4.29922,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","1999","1999",10.18098,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2000","2000",9.97252,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2001","2001",10.05835,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2002","2002",10.01405,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2003","2003",10.61511,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2004","2004",9.9076,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2005","2005",9.79073,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2006","2006",9.63981,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2007","2007",9.38597,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2008","2008",9.74695,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2009","2009",9.73308,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2010","2010",9.47995,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2011","2011",9.67165,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2012","2012",9.92124,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2013","2013",10.41791,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2014","2014",10.46347,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2015","2015",10.34666,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40044","Low income countries","2016","2016",10.80893,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2001","2001",5.31172,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2002","2002",5.20527,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2003","2003",4.87316,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2004","2004",5.07061,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2005","2005",4.99238,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2006","2006",5.0111,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2007","2007",4.9704,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2008","2008",4.85597,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2009","2009",4.0643,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2010","2010",3.66696,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2011","2011",3.22613,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2012","2012",2.57054,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2013","2013",1.8166,"‡","UIS Estimation"
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2014","2014",1.17748,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2015","2015",0.91889,,
"REPP_2_GPV","Percentage of repeaters in lower secondary general education, all grades, both sexes (%)","40535","South and West Asia","2016","2016",0.80158,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","UGA","Uganda","2010","2010",0.20697,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","UGA","Uganda","2011","2011",0.22526,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","UGA","Uganda","2012","2012",0.21828,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","UGA","Uganda","2013","2013",0.18361,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","UGA","Uganda","2014","2014",0.15428,,
"XGOVEXP_IMF_2T4_V","Expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of total government expenditure (%)","UGA","Uganda","2010","2010",0.87541,,
"XGOVEXP_IMF_2T4_V","Expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of total government expenditure (%)","UGA","Uganda","2011","2011",1.00938,,
"XGOVEXP_IMF_2T4_V","Expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of total government expenditure (%)","UGA","Uganda","2012","2012",1.00667,,
"XGOVEXP_IMF_2T4_V","Expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of total government expenditure (%)","UGA","Uganda","2013","2013",0.9762,,
"XGOVEXP_IMF_2T4_V","Expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of total government expenditure (%)","UGA","Uganda","2014","2014",0.74551,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","1990","1990",0.68149,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","1991","1991",0.69328,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","1992","1992",0.70483,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","1993","1993",0.7124,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","1994","1994",0.72857,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","1995","1995",0.74538,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","1996","1996",0.75987,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","1997","1997",0.77204,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","1998","1998",0.7664,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","1999","1999",0.78346,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2000","2000",0.79961,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2001","2001",0.81301,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2002","2002",0.82999,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2003","2003",0.83534,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2004","2004",0.85001,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2005","2005",0.83543,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2006","2006",0.85178,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2007","2007",0.87431,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2008","2008",0.87657,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2009","2009",0.88759,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2010","2010",0.89886,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2011","2011",0.92207,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2012","2012",0.9172,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2013","2013",0.92502,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2014","2014",0.9352,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2015","2015",0.94388,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40535","South and West Asia","2016","2016",0.9517,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","1990","1990",0.80049,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","1991","1991",0.80684,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","1992","1992",0.81406,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","1993","1993",0.82272,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","1994","1994",0.83191,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","1995","1995",0.83887,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","1996","1996",0.84864,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40540","Sub-Saharan Africa","1997","1997",0.85772,,
